# FUND scenario
USA,-0.007531723
CAN,-0.029481067
WEU,-0.021180049
JPK,-0.007291675
ANZ,-0.009059879
EEU,-0.0115662
FSU,0.001057166
MDE,-0.000564026
CAM,0.006099483
LAM,-0.009796491
SAS,-0.001358916
SEA,-0.041287957
CHI,-0.002711619
MAF,0.081472863
SSA,0.002023943
SIS,0.03473068
