# FUND scenario
FSU,-0.019081623
SIS,-0.041645642
EEU,0.037856742
CHI,0.014934476
ANZ,0.01453295
LAM,0.011374252
SSA,-0.00312829
MDE,-0.000252644
CAN,0.028735686
JPK,0.011431291
WEU,0.033563432
CAM,0.043686831
USA,0.008743618
MAF,-0.408146673
SAS,0.00347342
SEA,0.029000109
