# FUND scenario
USA,-0.012137271
CAN,-0.013458337
WEU,-0.017290823
JPK,-0.014473365
ANZ,-0.003984423
EEU,-0.004093619
FSU,0.000503058
MDE,0.001211142
CAM,-0.002979267
LAM,0.007321487
SAS,0.003364039
SEA,0.014904296
CHI,-0.000837827
MAF,-0.058828465
SSA,-0.000945132
SIS,-0.010845277
